year,entity,entity2,county
1989,State: 4,State, 4
1989,National Science Scholars: 1,National Science Scholars, 1
1989,"the ""Education Congress: 1","the ""Education Congress", 1
1989,Pennsylvania: 1,Pennsylvania, 1
1989,the Inaugural Address: 1,the Inaugural Address, 1
1989,Bill Bennett: 1,Bill Bennett, 1
1989,the Coast Guard: 1,the Coast Guard, 1
1989,the Customs Service: 1,the Customs Service, 1
1989,the Departments of State: 1,the Departments of State, 1
1989,Justice: 1,Justice, 1
1989,U.S.: 5,U.S., 5
1989,Clean Air Act: 1,Clean Air Act, 1
1989,the Land and Water Conservation Fund: 1,the Land and Water Conservation Fund, 1
1989,Alaska: 1,Alaska, 1
1989,Florida: 1,Florida, 1
1989,the Environmental Protection Agency: 1,the Environmental Protection Agency, 1
1989,Medicaid: 1,Medicaid, 1
1989,Social Security: 1,Social Security, 1
1989,Puerto Rico: 1,Puerto Rico, 1
1989,Armed Forces: 2,Armed Forces, 2
1989,Pentagon: 2,Pentagon, 2
1989,the National Security Council: 1,the National Security Council, 1
1989,the Department of Defense: 1,the Department of Defense, 1
1989,Packard: 1,Packard, 1
1989,the International Atomic Energy Agency: 1,the International Atomic Energy Agency, 1
1989,Central America: 1,Central America, 1
1989,Nicaragua: 2,Nicaragua, 2
1989,Europe: 4,Europe, 4
1989,East-West: 1,East-West, 1
1989,NATO: 3,NATO, 3
1989,the Pacific Basin: 1,the Pacific Basin, 1
1989,China: 2,China, 2
1989,Chinese: 1,Chinese, 1
1989,Abraham Lincoln: 1,Abraham Lincoln, 1
1989,Youth Entering Service to America: 1,Youth Entering Service to America, 1
1989,Winston Churchill: 1,Winston Churchill, 1
1989,Britain: 1,Britain, 1
1989,Roosevelt: 1,Roosevelt, 1
1989,Longfellow: 1,Longfellow, 1
1989,Sail: 1,Sail, 1
1989,O Union: 1,O Union, 1
1989,Churchill: 1,Churchill, 1
1989,Franklin Roosevelt: 1,Franklin Roosevelt, 1
1989,McKenzie: 1,McKenzie, 1
1989,Adkisson: 1,Adkisson, 1
1989,Mobley: 1,Mobley, 1
1989,the Singing Cadets: 1,the Singing Cadets, 1
1989,Commerce: 1,Commerce, 1
1989,Bob Mosbacher: 1,Bob Mosbacher, 1
1989,Bill Clements: 1,Bill Clements, 1
1989,Joe Barton: 3,Joe Barton, 3
1989,Phil Gramm: 3,Phil Gramm, 3
1989,the United States: 12,the United States, 12
1989,Aggie: 4,Aggie, 4
1989,Barton: 1,Barton, 1
1989,Air Force One: 1,Air Force One, 1
1989,Dan Barr: 1,Dan Barr, 1
1989,Fred McClure: 1,Fred McClure, 1
1989,Fred: 1,Fred, 1
1989,Texans: 1,Texans, 1
1989,Democrats: 1,Democrats, 1
1989,Texas A&amp;M: 2,Texas A&amp;M, 2
1989,Silver Taps: 1,Silver Taps, 1
1989,Berlin: 1,Berlin, 1
1989,Texas A&amp;M University: 1,Texas A&amp;M University, 1
1989,Truman: 1,Truman, 1
1989,Eisenhower: 4,Eisenhower, 4
1989,Vandenberg: 1,Vandenberg, 1
1989,Rayburn: 1,Rayburn, 1
1989,Marshall: 1,Marshall, 1
1989,Acheson: 1,Acheson, 1
1989,Kennan: 1,Kennan, 1
1989,U.S.-Soviet: 1,U.S.-Soviet, 1
1989,The Soviet Union: 2,The Soviet Union, 2
1989,the Central Committee: 1,the Central Committee, 1
1989,Pravda: 1,Pravda, 1
1989,Andrei Sakharov: 1,Andrei Sakharov, 1
1989,D.C.: 1,D.C., 1
1989,Western Hemisphere: 1,Western Hemisphere, 1
1989,Cuba: 1,Cuba, 1
1989,a Soviet Union: 2,a Soviet Union, 2
1989,Libya: 1,Libya, 1
1989,Japan: 1,Japan, 1
1989,the Warsaw Pact: 1,the Warsaw Pact, 1
1989,World War II: 1,World War II, 1
1989,Eastern Europe: 1,Eastern Europe, 1
1989,Brezhnev: 1,Brezhnev, 1
1989,Munich: 1,Munich, 1
1989,West: 5,West, 5
1989,Stalin: 2,Stalin, 2
1989,Baker: 1,Baker, 1
1989,Jews: 1,Jews, 1
1989,East: 1,East, 1
1989,Geneva: 1,Geneva, 1
1989,Open Skies: 1,Open Skies, 1
1989,Kremlin: 1,Kremlin, 1
1989,Soviet Armenia: 1,Soviet Armenia, 1
1989,Yerevan: 1,Yerevan, 1
1989,Albert Kotzebue: 1,Albert Kotzebue, 1
1989,the Elbe River: 1,the Elbe River, 1
1989,Texas: 1,Texas, 1
1989,Panama: 18,Panama, 18
1989,Caribbean: 2,Caribbean, 2
1989,Panama Canal: 1,Panama Canal, 1
1989,Manuel Noriega: 1,Manuel Noriega, 1
1989,Noriega: 4,Noriega, 4
1989,The United States: 2,The United States, 2
1989,Panamanians: 2,Panamanians, 2
1989,Guillermo Endara: 1,Guillermo Endara, 1
1989,Presidents Calderon: 1,Presidents Calderon, 1
1989,Ford: 2,Ford, 2
1989,Endara: 1,Endara, 1
1989,Treasury: 1,Treasury, 1
1989,Panamanian Government: 1,Panamanian Government, 1
1989,the Panama Canal: 1,the Panama Canal, 1
1989,Panamanian: 3,Panamanian, 3
1990,Speaker: 2,Speaker, 2
1990,the United States: 18,the United States, 18
1990,Congress: 24,Congress, 24
1990,Senate: 4,Senate, 4
1990,House: 2,House, 2
1990,American: 41,American, 41
1990,America: 44,America, 44
1990,the Revolution of '89: 1,the Revolution of '89, 1
1990,Panama: 5,Panama, 5
1990,Poland: 4,Poland, 4
1990,Lech Walesa: 1,Lech Walesa, 1
1990,Communist: 2,Communist, 2
1990,Solidarity: 2,Solidarity, 2
1990,Polish: 1,Polish, 1
1990,Vaclav Havel: 2,Vaclav Havel, 2
1990,Prague: 2,Prague, 2
1990,Czechoslovakia: 1,Czechoslovakia, 1
1990,Erich Honecker: 1,Erich Honecker, 1
1990,East Germany: 1,East Germany, 1
1990,the Berlin Wall: 2,the Berlin Wall, 2
1990,Branik: 1,Branik, 1
1990,Rights: 1,Rights, 1
1990,"Life, Liberty: 1","Life, Liberty", 1
1990,Happiness: 1,Happiness, 1
1990,USA: 1,USA, 1
1990,the Family Savings Plan: 1,the Family Savings Plan, 1
1990,Governors: 1,Governors, 1
1990,Gardner: 1,Gardner, 1
1990,Washington: 2,Washington, 2
1990,Clinton: 1,Clinton, 1
1990,Arkansas: 1,Arkansas, 1
1990,Branstad: 1,Branstad, 1
1990,Iowa: 1,Iowa, 1
1990,Campbell: 1,Campbell, 1
1990,South Carolina: 1,South Carolina, 1
1990,The United States: 3,The United States, 3
1990,U.S.: 8,U.S., 8
1990,Gramm-Rudman: 1,Gramm-Rudman, 1
1990,the Environmental Protection Agency: 1,the Environmental Protection Agency, 1
1990,Cabinet: 2,Cabinet, 2
1990,the Educational Excellence Act: 1,the Educational Excellence Act, 1
1990,Social Security: 4,Social Security, 4
1990,Sullivan: 1,Sullivan, 1
1990,Lou Sullivan: 1,Lou Sullivan, 1
1990,Health and Human Services: 1,Health and Human Services, 1
1990,Domestic Policy Council: 1,Domestic Policy Council, 1
1990,Americans: 19,Americans, 19
1990,James Markwell: 1,James Markwell, 1
1990,Army: 3,Army, 3
1990,Private Markwell's: 1,Private Markwell's, 1
1990,Cincinnati: 1,Cincinnati, 1
1990,Markwell: 1,Markwell, 1
1990,Harry Truman: 1,Harry Truman, 1
1990,Americas: 2,Americas, 2
1990,North and South: 2,North and South, 2
1990,the Far East: 2,the Far East, 2
1990,Africa: 1,Africa, 1
1990,Eastern Europe: 3,Eastern Europe, 3
1990,the Soviet Union: 7,the Soviet Union, 7
1990,Soviet: 5,Soviet, 5
1990,Europe: 10,Europe, 10
1990,NATO: 3,NATO, 3
1990,Gorbachev: 4,Gorbachev, 4
1990,European: 5,European, 5
1990,Central and Eastern Europe: 1,Central and Eastern Europe, 1
1990,this Revolution of '89: 1,this Revolution of '89, 1
1990,Gdansk: 1,Gdansk, 1
1990,Florida: 1,Florida, 1
1990,Warsaw: 1,Warsaw, 1
1990,the World Series: 1,the World Series, 1
1990,God: 7,God, 7
1990,the United States of America: 4,the United States of America, 4
1990,Evan: 1,Evan, 1
1990,the South Lawn: 1,the South Lawn, 1
1990,the White House: 4,the White House, 4
1990,Evan Kemp: 1,Evan Kemp, 1
1990,Justin Dart: 1,Justin Dart, 1
1990,Boyden Gray: 1,Boyden Gray, 1
1990,Bill Roper: 1,Bill Roper, 1
1990,Sandy Parrino: 1,Sandy Parrino, 1
1990,Bob Dole: 1,Bob Dole, 1
1990,Democrats: 5,Democrats, 5
1990,Republicans: 5,Republicans, 5
1990,Independence Day: 1,Independence Day, 1
1990,Federal and State: 1,Federal and State, 1
1990,Sweden: 1,Sweden, 1
1990,Japan: 3,Japan, 3
1990,EEC: 1,EEC, 1
1990,the Declaration of Independence: 1,the Declaration of Independence, 1
1990,The Civil Rights Act: 1,The Civil Rights Act, 1
1990,ADA: 7,ADA, 7
1990,Lisa Carl: 1,Lisa Carl, 1
1990,Washington State: 1,Washington State, 1
1990,Lisa: 1,Lisa, 1
1990,Points of Light: 1,Points of Light, 1
1990,Little League's: 1,Little League's, 1
1990,Challenger Division: 1,Challenger Division, 1
1990,Little League: 1,Little League, 1
1990,"Federal, State: 1","Federal, State", 1
1990,Earth: 4,Earth, 4
1990,United States: 1,United States, 1
1990,the House of Representatives: 1,the House of Representatives, 1
1990,Airborne Division: 1,Airborne Division, 1
1990,Air Force: 1,Air Force, 1
1990,Saudi Arabia: 11,Saudi Arabia, 11
1990,the Saudi Arabian Government: 1,the Saudi Arabian Government, 1
1990,Armed Forces: 3,Armed Forces, 3
1990,Iraqi Armed Forces: 1,Iraqi Armed Forces, 1
1990,Kuwait: 26,Kuwait, 26
1990,Iraq: 47,Iraq, 47
1990,Saddam Hussein: 7,Saddam Hussein, 7
1990,Iraqi: 15,Iraqi, 15
1990,Roosevelt: 1,Roosevelt, 1
1990,Reagan: 1,Reagan, 1
1990,the Persian Gulf: 10,the Persian Gulf, 10
1990,the Middle East: 2,the Middle East, 2
1990,Asia: 1,Asia, 1
1990,Thatcher: 1,Thatcher, 1
1990,Mulroney: 1,Mulroney, 1
1990,Woerner: 1,Woerner, 1
1990,Middle East: 1,Middle East, 1
1990,the United Nations Security Council: 3,the United Nations Security Council, 3
1990,Arab: 1,Arab, 1
1990,the Arab League: 2,the Arab League, 2
1990,the Gulf Cooperation Council: 1,the Gulf Cooperation Council, 1
1990,the United Kingdom: 1,the United Kingdom, 1
1990,France: 1,France, 1
1990,The Soviet Union: 2,The Soviet Union, 2
1990,China: 1,China, 1
1990,chapter VII: 1,chapter VII, 1
1990,the United Nations Charter: 2,the United Nations Charter, 2
1990,Saudi: 1,Saudi, 1
1990,King Fahd: 2,King Fahd, 2
1990,Defense: 1,Defense, 1
1990,Dick Cheney: 1,Dick Cheney, 1
1990,the Saudi Government: 2,the Saudi Government, 2
1990,the Kingdom of Saudi Arabia: 2,the Kingdom of Saudi Arabia, 2
1990,Saudi Armed Forces: 1,Saudi Armed Forces, 1
1990,Kingdom: 1,Kingdom, 1
1990,U.N.: 10,U.N., 10
1990,Cheney: 1,Cheney, 1
1990,Mubarak: 1,Mubarak, 1
1990,Egypt: 2,Egypt, 2
1990,King Hassan: 1,King Hassan, 1
1990,Morocco: 1,Morocco, 1
1990,State: 2,State, 2
1990,Baker: 2,Baker, 2
1990,Ozal of: 1,Ozal of, 1
1990,Turkey: 2,Turkey, 2
1990,the NATO Foreign Ministers: 1,the NATO Foreign Ministers, 1
1990,Gulf: 8,Gulf, 8
1990,Knoxville: 1,Knoxville, 1
1990,Tennessee: 1,Tennessee, 1
1990,Wade: 2,Wade, 2
1990,the Joint Chiefs of Staff: 1,the Joint Chiefs of Staff, 1
1990,Powell: 1,Powell, 1
1990,the Department of Defense: 1,the Department of Defense, 1
1990,Chamber: 1,Chamber, 1
1990,Helsinki: 2,Helsinki, 2
1990,East-West: 2,East-West, 2
1990,United Nations: 3,United Nations, 3
1990,East: 1,East, 1
1990,West: 1,West, 1
1990,Moslems: 1,Moslems, 1
1990,non-Moslems: 1,non-Moslems, 1
1990,Arabs: 3,Arabs, 3
1990,non-Arabs: 1,non-Arabs, 1
1990,Saddam Hussein's: 3,Saddam Hussein's, 3
1990,United Nations Security Council: 1,United Nations Security Council, 1
1990,the United Nations: 17,the United Nations, 17
1990,Margaret Thatcher: 1,Margaret Thatcher, 1
1990,a United Nations: 1,a United Nations, 1
1990,Javier Perez de Cuellar: 2,Javier Perez de Cuellar, 2
1990,The United Nations: 2,The United Nations, 2
1990,The Security Council: 2,The Security Council, 2
1990,the United States Navy: 1,the United States Navy, 1
1990,Mideast: 1,Mideast, 1
1990,Treasury: 1,Treasury, 1
1990,Brady: 1,Brady, 1
1990,UAE: 1,UAE, 1
1990,the United Arab Emirates: 1,the United Arab Emirates, 1
1990,Kuwaiti: 3,Kuwaiti, 3
1990,Federal: 1,Federal, 1
1990,IRA: 1,IRA, 1
1990,Stability: 1,Stability, 1
1990,Alaskan: 1,Alaskan, 1
1990,Europeans: 1,Europeans, 1
1990,Asians: 1,Asians, 1
1990,Africans: 1,Africans, 1
1990,the General Assembly: 4,the General Assembly, 4
1990,Guido De Marco: 1,Guido De Marco, 1
1990,San Francisco: 1,San Francisco, 1
1990,The Revolution of '89: 1,The Revolution of '89, 1
1990,Central Europe: 1,Central Europe, 1
1990,Central America: 1,Central America, 1
1990,U.S.-Soviet: 1,U.S.-Soviet, 1
1990,the cold war: 1,the cold war, 1
1990,Berlin: 1,Berlin, 1
1990,The United Nations Security Council's: 1,The United Nations Security Council's, 1
1990,Council: 1,Council, 1
1990,Israel: 1,Israel, 1
1990,the U.N. Security Council: 2,the U.N. Security Council, 2
1990,Iraqis: 1,Iraqis, 1
1990,Kurdish: 1,Kurdish, 1
1990,the Dark Ages: 1,the Dark Ages, 1
1990,the Cold War: 1,the Cold War, 1
1990,Olympics: 1,Olympics, 1
1990,Central: 1,Central, 1
1990,South: 1,South, 1
1990,Success: 1,Success, 1
1990,General Assembly: 1,General Assembly, 1
1990,Namibia: 1,Namibia, 1
1990,Nicaragua: 1,Nicaragua, 1
1990,U.N. Electoral Commission: 1,U.N. Electoral Commission, 1
1990,the Republic of Korea: 1,the Republic of Korea, 1
1990,the Korean Peninsula: 1,the Korean Peninsula, 1
1990,the Democratic People's Republic of Korea: 1,the Democratic People's Republic of Korea, 1
1990,the world united: 1,the world united, 1
1990,Godspeed: 1,Godspeed, 1
1990,Thomas Paine: 1,Thomas Paine, 1
1990,the Federal Government: 1,the Federal Government, 1
1990,Nation: 1,Nation, 1
1990,Republican: 2,Republican, 2
1990,Democratic: 4,Democratic, 4
1990,Mitchell: 1,Mitchell, 1
1991,Iraq: 37,Iraq, 37
1991,Kuwait: 28,Kuwait, 28
1991,the Arab League: 3,the Arab League, 3
1991,the United Nations: 11,the United Nations, 11
1991,Saddam Hussein: 10,Saddam Hussein, 10
1991,United Nations: 4,United Nations, 4
1991,Congress: 11,Congress, 11
1991,the United States: 26,the United States, 26
1991,Arab: 5,Arab, 5
1991,Baghdad: 2,Baghdad, 2
1991,State: 8,State, 8
1991,James Baker: 2,James Baker, 2
1991,Geneva: 1,Geneva, 1
1991,the Middle East: 17,the Middle East, 17
1991,Gulf: 17,Gulf, 17
1991,Saddam: 19,Saddam, 19
1991,Saddam Hussein's: 3,Saddam Hussein's, 3
1991,Schwarzkopf: 3,Schwarzkopf, 3
1991,Eastern Europe: 2,Eastern Europe, 2
1991,The United States: 1,The United States, 1
1991,United Nation: 1,United Nation, 1
1991,the United States of America: 12,the United States of America, 12
1991,Europe: 38,Europe, 38
1991,Asia: 2,Asia, 2
1991,Africa: 2,Africa, 2
1991,American: 30,American, 30
1991,Vietnam: 1,Vietnam, 1
1991,U.N.: 2,U.N., 2
1991,Iraqi: 2,Iraqi, 2
1991,Thomas Paine: 1,Thomas Paine, 1
1991,Nation: 1,Nation, 1
1991,Hollywood Huddleston: 1,Hollywood Huddleston, 1
1991,Marine: 1,Marine, 1
1991,Walter Boomer: 1,Walter Boomer, 1
1991,J.P. Kendall: 1,J.P. Kendall, 1
1991,Jackie Jones: 1,Jackie Jones, 1
1991,Army: 1,Army, 1
1991,Hollywood: 1,Hollywood, 1
1991,Walter: 1,Walter, 1
1991,J.P.: 1,J.P., 1
1991,Jackie: 1,Jackie, 1
1991,America: 27,America, 27
1991,God: 7,God, 7
1991,Speaker: 2,Speaker, 2
1991,House: 5,House, 5
1991,Americans: 16,Americans, 16
1991,the Cold War: 1,the Cold War, 1
1991,Germany: 2,Germany, 2
1991,the Soviet Union: 34,the Soviet Union, 34
1991,Baltics: 1,Baltics, 1
1991,Soviet: 14,Soviet, 14
1991,Baltic: 1,Baltic, 1
1991,Republics: 3,Republics, 3
1991,U.S.-Soviet: 3,U.S.-Soviet, 3
1991,Latin America: 1,Latin America, 1
1991,the Persian Gulf: 3,the Persian Gulf, 3
1991,States: 1,States, 1
1991,Kathy Blackwell: 1,Kathy Blackwell, 1
1991,Massachusetts: 1,Massachusetts, 1
1991,the Federal Reserve: 1,the Federal Reserve, 1
1991,Alan Greenspan: 1,Alan Greenspan, 1
1991,Uruguay: 1,Uruguay, 1
1991,Mexican: 1,Mexican, 1
1991,Washington: 4,Washington, 4
1991,Governors: 1,Governors, 1
1991,the European Community: 3,the European Community, 3
1991,Perez de Cuellar: 1,Perez de Cuellar, 1
1991,Gorbachev: 41,Gorbachev, 41
1991,Mitterrand: 1,Mitterrand, 1
1991,Ozal: 1,Ozal, 1
1991,Mubarak: 1,Mubarak, 1
1991,Bendjedid: 1,Bendjedid, 1
1991,Kings Fahd: 1,Kings Fahd, 1
1991,Hassan: 1,Hassan, 1
1991,Andreotti: 1,Andreotti, 1
1991,Time: 1,Time, 1
1991,Persian Gulf: 2,Persian Gulf, 2
1991,Patriot: 2,Patriot, 2
1991,Norman Schwarzkopf: 2,Norman Schwarzkopf, 2
1991,Alma Powell: 1,Alma Powell, 1
1991,the Joint Chiefs: 2,the Joint Chiefs, 2
1991,RAF: 1,RAF, 1
1991,Kuwaiti: 5,Kuwaiti, 5
1991,Saudi: 2,Saudi, 2
1991,French: 1,French, 1
1991,Canadians: 1,Canadians, 1
1991,Italians: 1,Italians, 1
1991,Qatar: 1,Qatar, 1
1991,Bahrain: 1,Bahrain, 1
1991,World War II: 1,World War II, 1
1991,Desert Shield: 1,Desert Shield, 1
1991,Desert Storm: 7,Desert Storm, 7
1991,Israel: 13,Israel, 13
1991,Saudi Arabia: 2,Saudi Arabia, 2
1991,Earth: 2,Earth, 2
1991,us: 1,us, 1
1991,Kuwaitis: 2,Kuwaitis, 2
1991,Embassy: 1,Embassy, 1
1991,Defense Cheney: 1,Defense Cheney, 1
1991,the Joint Chiefs of Staff: 1,the Joint Chiefs of Staff, 1
1991,Powell: 1,Powell, 1
1991,all United States: 1,all United States, 1
1991,United Nations Security Council: 2,United Nations Security Council, 2
1991,the Iraqi Government: 1,the Iraqi Government, 1
1991,Baker: 10,Baker, 10
1991,the United Nations Security Council: 1,the United Nations Security Council, 1
1991,Scud: 1,Scud, 1
1991,Operation Desert Storm: 1,Operation Desert Storm, 1
1991,Desert Storm's: 1,Desert Storm's, 1
1991,Defense: 1,Defense, 1
1991,Dick Cheney: 1,Dick Cheney, 1
1991,Colin Powell: 1,Colin Powell, 1
1991,British: 1,British, 1
1991,"the ""Man of the Match""—the: 1","the ""Man of the Match""—the", 1
1991,Khalid: 1,Khalid, 1
1991,Britain: 1,Britain, 1
1991,General de la Billiere: 1,General de la Billiere, 1
1991,France: 1,France, 1
1991,North America: 1,North America, 1
1991,South America: 1,South America, 1
1991,Iraqis: 1,Iraqis, 1
1991,Middle East: 2,Middle East, 2
1991,U.S.: 16,U.S., 16
1991,the Arabian Peninsula: 1,the Arabian Peninsula, 1
1991,the Arab States: 4,the Arab States, 4
1991,Israelis: 1,Israelis, 1
1991,Palestinians: 3,Palestinians, 3
1991,Palestinian: 1,Palestinian, 1
1991,Israeli: 2,Israeli, 2
1991,Lebanon: 2,Lebanon, 2
1991,The Persian Gulf: 1,The Persian Gulf, 1
1991,Winston Churchill: 1,Winston Churchill, 1
1991,The Gulf war: 1,The Gulf war, 1
1991,al-Sabah: 1,al-Sabah, 1
1991,the Union Address: 1,the Union Address, 1
1991,Clean Air Act: 1,Clean Air Act, 1
1991,Cheney: 1,Cheney, 1
1991,U.S.A.: 1,U.S.A., 1
1991,Mechanized Infantry Division: 1,Mechanized Infantry Division, 1
1991,Fort Stewart: 1,Fort Stewart, 1
1991,Georgia: 1,Georgia, 1
1991,the National Guard: 1,the National Guard, 1
1991,Bush: 26,Bush, 26
1991,West: 2,West, 2
1991,London: 16,London, 16
1991,the G - 7: 4,the G - 7, 4
1991,Western: 4,Western, 4
1991,the cold war: 2,the cold war, 2
1991,Bessmertnykh: 4,Bessmertnykh, 4
1991,the Helsinki Agreement: 2,the Helsinki Agreement, 2
1991,the Paris Charter: 4,the Paris Charter, 4
1991,Yugoslavia: 18,Yugoslavia, 18
1991,Soviet-American: 2,Soviet-American, 2
1991,Barbara: 2,Barbara, 2
1991,START: 2,START, 2
1991,the U.S. Congress: 2,the U.S. Congress, 2
1991,Malta: 4,Malta, 4
1991,U.S.S.R.: 6,U.S.S.R., 6
1991,Central America: 2,Central America, 2
1991,Jim Baker: 4,Jim Baker, 4
1991,the White House: 2,the White House, 2
1991,Yugoslavian: 2,Yugoslavian, 2
1991,the Helsinki Act: 2,the Helsinki Act, 2
1991,CSCE: 2,CSCE, 2
1991,Middle East Peace Talks: 2,Middle East Peace Talks, 2
1991,Shamir: 2,Shamir, 2
1991,the Ministers of Foreign Affairs: 2,the Ministers of Foreign Affairs, 2
1991,Departments: 4,Departments, 4
1991,the Ministries of Foreign Affairs: 2,the Ministries of Foreign Affairs, 2
1991,Lithuania: 10,Lithuania, 10
1991,the Baltic States: 6,the Baltic States, 6
1991,Byelorussia: 8,Byelorussia, 8
1991,the state committee on security: 2,the state committee on security, 2
1991,Armenia: 2,Armenia, 2
1991,Azerbaijan: 2,Azerbaijan, 2
1991,Lithuanian: 2,Lithuanian, 2
1991,Soviets: 2,Soviets, 2
1991,Paris: 4,Paris, 4
1991,Treasury: 2,Treasury, 2
1991,FRG: 2,FRG, 2
1991,COCOM: 4,COCOM, 4
1991,Nuclear Weapons: 2,Nuclear Weapons, 2
1991,Reykjavik: 2,Reykjavik, 2
1991,Ronald Reagan: 2,Ronald Reagan, 2
1991,European: 4,European, 4
1991,Reagan: 2,Reagan, 2
1991,CFE: 2,CFE, 2
1991,GPALS: 2,GPALS, 2
1991,Senate: 2,Senate, 2
1991,the Iraq war: 2,the Iraq war, 2
1991,Russian: 2,Russian, 2
1991,a united states: 2,a united states, 2
1991,Helsinki: 4,Helsinki, 4
1991,Fitzwater: 2,Fitzwater, 2
1992,Speaker: 1,Speaker, 1
1992,Congress: 68,Congress, 68
1992,Barbara: 6,Barbara, 6
1992,Japan: 5,Japan, 5
1992,Earth: 6,Earth, 6
1992,America: 94,America, 94
1992,the Cold War: 3,the Cold War, 3
1992,Korea: 2,Korea, 2
1992,Vietnam: 3,Vietnam, 3
1992,Janes: 1,Janes, 1
1992,German: 3,German, 3
1992,Iraqi: 1,Iraqi, 1
1992,Elvis: 2,Elvis, 2
1992,American: 109,American, 109
1992,Operation Desert Storm: 1,Operation Desert Storm, 1
1992,Kuwait: 5,Kuwait, 5
1992,Arab: 2,Arab, 2
1992,Israel: 2,Israel, 2
1992,the United States of America: 10,the United States of America, 10
1992,Joanne Speicher: 1,Joanne Speicher, 1
1992,Gulf: 2,Gulf, 2
1992,Scott Speicher: 1,Scott Speicher, 1
1992,B-2: 1,B-2, 1
1992,Peacekeeper: 2,Peacekeeper, 2
1992,Camp David: 2,Camp David, 2
1992,Boris Yeltsin: 4,Boris Yeltsin, 4
1992,the Russian Federation: 1,the Russian Federation, 1
1992,Yeltsin: 3,Yeltsin, 3
1992,Commonwealth: 1,Commonwealth, 1
1992,Soviet Union: 4,Soviet Union, 4
1992,Minuteman: 1,Minuteman, 1
